date,hy,kpj,zgj,zdj,spj,zd,jqpjj,cjl,cjje,url
2009-02-24,Au9995,217.98,217.98,207.00,217.39,0.98,0.005,216.94,"3,144",https://www.sge.com.cn/sjzx/mrhqsj/509803
2009-02-24,Au9999,216.56,218.50,215.30,217.15,0.53,0.002,217.07,"1,314",https://www.sge.com.cn/sjzx/mrhqsj/509803
2009-02-24,Au100g,216.88,217.45,215.30,217.34,0.65,0.003,216.65,111.6,https://www.sge.com.cn/sjzx/mrhqsj/509803
2009-02-24,AuT+D,216.54,218.09,214.58,217.35,0.73,0.003,217.03,"16,336",https://www.sge.com.cn/sjzx/mrhqsj/509803
2009-02-24,Au(T+N1),217.50,217.50,217.50,217.50,0.25,0.001,217.50,84,https://www.sge.com.cn/sjzx/mrhqsj/509803
2009-02-24,Au(T+N2),217.50,217.61,217.50,217.50,0.43,0.002,217.50,90,https://www.sge.com.cn/sjzx/mrhqsj/509803
2009-02-24,Pt9995,248.50,252.00,248.50,251.25,0.75,0.003,250.06,592,https://www.sge.com.cn/sjzx/mrhqsj/509803
2009-02-24,Ag(T+D),"3,223.00","3,253.00","3,180.00","3,231.00",8.00,0.002,"3,226.00","18,338",https://www.sge.com.cn/sjzx/mrhqsj/509803
2009-02-23,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-23,Au9995,217.50,217.70,216.30,216.41,1.84,0.009,217.09,"2,952",https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-23,Au9999,218.00,218.00,216.60,216.62,1.63,0.008,217.26,"1,758",https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-23,Au100g,217.40,217.80,216.60,216.69,1.93,0.009,217.09,58.6,https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-23,AuT+D,218.00,218.00,216.50,216.62,.,0.091,217.24,"11,296",https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-23,Au(T+N1),217.36,217.48,216.90,217.25,2.29,0.011,217.40,438,https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-23,Au(T+N2),217.80,217.80,217.00,217.07,2.15,0.01,217.07,884,https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-23,Pt9995,249.50,250.50,249.00,250.50,1.19,0.005,249.99,118,https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-23,Ag(T+D),"3,260.00","3,266.00","3,221.00","3,223.00",.00,0.,"3,231.00","12,806",https://www.sge.com.cn/sjzx/mrhqsj/509802
2009-02-20,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,Au9995,215.40,215.40,213.51,214.57,0.56,0.003,214.23,"2,888",https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,Au9999,215.00,215.80,213.60,214.99,0.77,0.004,214.45,"1,000.60",https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,Au100g,213.35,215.60,213.00,214.76,0.44,0.002,214.14,97.2,https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,AuT+D,214.99,215.80,213.67,214.67,0.22,0.001,214.48,"11,234",https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,Au(T+N1),213.00,215.00,211.00,214.96,-0.16,-0.001,214.49,222,https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,Au(T+N2),214.00,215.00,213.90,214.92,0.12,0.001,214.15,"1,112",https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,Pt9995,248.50,250.00,245.22,249.31,-1.60,-0.006,247.20,348,https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,Ag999,3050.00,3050.00,3050.00,3050.00,160.00,0.055,3050.00,990,https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-20,Ag(T+D),3210.00,3232.00,3165.00,3186.00,-32.00,-0.010,3195.00,"25,810",https://www.sge.com.cn/sjzx/mrhqsj/509801
2009-02-19,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-19,Au9995,213.00,215.50,213.00,214.01,0.58,0.0027,214.84,"3,024",https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-19,Au9999,213.60,215.70,211.20,214.22,0.57,0.0027,214.66,"1,423.60",https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-19,Au100g,212.10,215.49,211.11,214.32,0.76,0.0036,213.63,111.6,https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-19,AuT+D,213.61,215.68,211.30,214.45,0.76,0.0036,214.04,"16,688",https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-19,Au(T+N1),211.55,215.26,211.55,215.12,1.65,0.0077,214.98,70,https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-19,Au(T+N2),214.80,214.80,214.80,214.80,1.37,0.0064,214.80,80,https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-19,Pt9995,254.00,255.00,249.80,250.91,-4.59,-0.018,252.24,288,https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-19,Ag(T+D),"3,228.00","3,248.00","3,170.00","3,218.00",-12.00,-0.004,"3,212.00","27,636",https://www.sge.com.cn/sjzx/mrhqsj/509800
2009-02-18,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-18,Au9995,211.00,214.00,210.90,213.43,2.46,0.012,213.21,"3,776",https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-18,Au9999,212.00,214.10,210.62,213.65,2.55,0.012,213.21,"1,473.40",https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-18,Au100g,211.00,213.88,210.50,213.56,2.60,0.012,212.51,164.8,https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-18,AuT+D,211.25,214.10,211.00,213.69,2.74,0.013,212.80,"16,222",https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-18,Au(T+N1),212.62,213.50,212.51,213.47,2.67,0.013,212.86,"1,240",https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-18,Au(T+N2),213.00,213.50,213.00,213.43,4.27,0.02,213.43,920,https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-18,Pt9995,251.00,255.50,251.00,255.50,7.50,0.03,253.19,164,https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-18,Ag(T+D),"3,101.00","3,239.00","3,084.00","3,230.00",134.00,0.043,"3,162.00","44,190",https://www.sge.com.cn/sjzx/mrhqsj/509799
2009-02-17,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-17,Au9995,206.90,211.20,206.40,210.97,4.61,0.022,209.18,"4,848",https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-17,Au9999,206.80,211.50,206.00,211.10,4.61,0.022,209.61,"1,846.40",https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-17,Au100g,205.00,211.00,205.00,210.96,4.70,0.023,208.50,97,https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-17,AuT+D,206.79,211.30,205.65,210.95,4.57,0.022,209.35,"16,272",https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-17,Au(T+N1),207.35,211.00,207.33,210.80,4.69,0.023,208.88,900,https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-17,Au(T+N2),209.00,209.50,209.00,209.16,3.08,0.015,209.16,120,https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-17,Pt9995,245.00,248.50,245.00,248.00,3.00,0.012,246.72,352,https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-17,Ag(T+D),"2,985.00","3,150.00","2,975.00","3,096.00",105.00,0.035,"3,058.00","22,458",https://www.sge.com.cn/sjzx/mrhqsj/509798
2009-02-16,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-16,Au9995,206.00,206.50,205.90,206.36,-0.34,-0.002,206.14,"3,642",https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-16,Au9999,206.00,206.50,205.50,206.49,-0.31,-0.002,206.25,"1,243",https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-16,Au100g,205.10,206.50,205.10,206.26,-0.44,-0.002,206.10,34.4,https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-16,AuT+D,205.66,206.45,205.50,206.38,-0.31,-0.002,206.09,"3,478",https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-16,Au(T+N1),206.11,206.21,205.92,206.11,-0.90,-0.004,206.06,660,https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-16,Au(T+N2),206.50,206.50,206.00,206.08,-0.54,-0.003,206.08,480,https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-16,Pt9995,243.50,245.00,243.50,245.00,-1.71,-0.007,244.83,292,https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-16,Ag(T+D),"2,970.00","2,993.00","2,966.00","2,991.00",17.00,0.0057,"2,978.00","4,836",https://www.sge.com.cn/sjzx/mrhqsj/509797
2009-02-13,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Au9995,207.50,208.10,206.00,206.70,0.23,0.001,206.68,"3,432",https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Au9999,207.00,208.00,205.55,206.80,0.22,0.001,206.81,"1,833.40",https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Au100g,206.36,207.50,205.00,206.70,0.34,0.002,206.56,106,https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Au(T+D),206.60,208.49,205.50,206.69,0.19,0.001,207.04,"16,082",https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Au(T+N1),207.00,207.33,207.00,207.01,0.18,0.001,207.01,84,https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Au(T+N2),207.00,207.00,206.55,206.62,0.62,0.003,206.62,480,https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Pt9995,247.50,247.50,246.00,246.71,-0.79,-0.003,246.40,282,https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Ag999,2890.00,2890.00,2890.00,2890.00,490.00,0.204,2890.00,90,https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-02-13,Ag(T+D),2965.00,2997.00,2945.00,2974.00,-29.00,-0.010,2968.00,"22,918",https://www.sge.com.cn/sjzx/mrhqsj/509796
2009-03-10,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-10,Au9995,202.40,202.50,201.50,201.65,-3.85,-0.0187,201.86,"2,594",https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-10,Au9999,206.00,206.69,201.00,201.80,-3.79,-0.0184,202.29,"1,377",https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-10,Au100g,206.00,206.00,202.00,202.51,-3.65,-0.0177,202.72,34.2,https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-10,AuT+D,206.50,206.74,201.10,201.45,-3.75,-0.0183,203.07,"11,470",https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-10,Au(T+N1),201.79,206.00,201.50,205.85,-0.10,-0.0005,203.84,866,https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-10,Au(T+N2),201.50,201.50,201.50,201.50,-3.70,-0.018,201.50,800,https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-10,Pt9995,244.50,245.00,244.00,244.56,-3.28,-0.0132,244.35,330,https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-10,Ag(T+D),"2,952.00","2,979.00","2,861.00","2,864.00",-71.00,-0.0242,"2,911.00","31,738",https://www.sge.com.cn/sjzx/mrhqsj/509813
2009-03-09,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-09,Au9995,207.40,207.40,205.30,205.50,-1.58,-0.0076,206.01,"1,634",https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-09,Au9999,207.00,207.00,205.40,205.59,-1.71,-0.0082,206.05,"1,008.40",https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-09,Au100g,207.00,207.00,206.00,206.16,-0.86,-0.0042,206.39,19.8,https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-09,AuT+D,206.80,206.80,205.10,205.20,-1.74,-0.0084,205.86,"5,728",https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-09,Au(T+N1),209.00,209.00,205.73,205.95,0.95,0.0046,207.33,520,https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-09,Au(T+N2),205.50,205.50,205.20,205.20,1.60,0.0079,205.20,812,https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-09,Pt9995,249.00,250.00,247.45,247.84,0.18,0.0007,248.78,116,https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-09,Ag(T+D),"2,975.00","2,980.00","2,933.00","2,935.00",-54.00,-0.0181,"2,947.00","13,880",https://www.sge.com.cn/sjzx/mrhqsj/509812
2009-03-06,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-06,Au9995,205.00,207.20,205.00,207.08,5.67,0.0282,205.98,"2,066",https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-06,Au9999,201.80,207.60,200.80,207.30,5.87,0.0291,206.11,"1,599.60",https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-06,Au100g,202.50,207.50,201.50,207.02,5.16,0.0256,205.52,54.8,https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-06,AuT+D,201.59,207.20,200.10,206.94,5.45,0.027,203.88,"14,584",https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-06,Au(T+N1),205.00,205.00,205.00,205.00,1.00,0.0049,205.00,10,https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-06,Au(T+N2),202.20,205.00,202.20,203.60,2.39,0.0119,203.60,4,https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-06,Pt9995,247.00,248.00,246.50,247.66,3.56,0.0146,247.23,264,https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-06,Ag(T+D),"2,918.00","2,997.00","2,887.00","2,989.00",71.00,0.0243,"2,955.00","33,468",https://www.sge.com.cn/sjzx/mrhqsj/509811
2009-03-05,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-05,Au9995,202.50,202.50,201.00,201.41,-0.05,-0.0002,201.40,"2,616",https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-05,Au9999,201.00,203.50,200.90,201.43,-0.05,-0.0002,201.59,"1,155",https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-05,Au100g,201.00,210.80,201.00,201.86,0.21,0.001,202.26,38.8,https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-05,AuT+D,201.00,203.20,200.00,201.49,0.20,0.001,201.40,"13,264",https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-05,Au(T+N1),204.00,204.00,204.00,204.00,-0.93,-0.0045,204.00,126,https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-05,Au(T+N2),201.50,201.50,201.20,201.21,-0.79,-0.0039,201.21,212,https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-05,Pt9995,242.00,245.00,242.00,244.10,4.42,0.0184,244.03,94,https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-05,Ag(T+D),"2,850.00","2,929.00","2,845.00","2,918.00",86.00,0.0304,"2,895.00","30,170",https://www.sge.com.cn/sjzx/mrhqsj/509810
2009-03-04,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-04,Au9995,201.48,201.70,201.00,201.46,-2.25,-0.011,201.26,"2,832",https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-04,Au9999,203.50,205.00,200.88,201.48,-1.94,-0.0095,201.54,"1,217.20",https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-04,Au100g,203.10,206.00,201.00,201.65,-2.35,-0.0115,201.99,53.4,https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-04,AuT+D,203.20,204.40,200.10,201.29,-1.87,-0.0092,201.56,"17,690",https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-04,Au(T+N1),205.00,205.00,201.10,204.93,-0.02,-0.0001,204.93,124,https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-04,Au(T+N2),202.00,202.00,202.00,202.00,-2.75,-0.0134,202.00,2,https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-04,Pt9995,243.00,243.50,239.50,239.68,-5.11,-0.0209,239.72,450,https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-04,Ag(T+D),"2,852.00","2,877.00","2,810.00","2,832.00",-32.00,-0.0112,"2,840.00","27,330",https://www.sge.com.cn/sjzx/mrhqsj/509809
2009-03-03,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,Au9995,207.01,207.01,203.30,203.71,-5.92,-0.03,204.80,"2,940",https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,Au9999,209.35,209.50,203.40,203.42,-6.56,-0.03,205.17,"1,792.60",https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,Au100g,209.00,211.00,204.00,204.00,-5.60,-0.03,206.03,54.8,https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,AuT+D,208.50,209.30,203.00,203.16,-6.68,-0.03,205.87,"18,840",https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,Au(T+N1),204.31,204.98,201.36,204.95,-4.45,-0.02,204.42,270,https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,Au(T+N2),206.00,206.00,204.00,204.75,-4.71,-0.02,204.75,320,https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,Pt9995,244.00,246.30,244.00,244.79,-6.71,-0.03,245.09,348,https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,Ag999,"2,820.00","2,820.00","2,800.00","2,809.00",-71.00,-0.02,"2,812.00","2,100",https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-03,Ag(T+D),"2,942.00","2,953.00","2,860.00","2,864.00",-93.00,-0.03,"2,893.00","33,404",https://www.sge.com.cn/sjzx/mrhqsj/509808
2009-03-02,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,Au9995,208.40,209.75,208.40,209.63,1.96,0.009,209.38,"2,264",https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,Au9999,208.10,209.99,208.10,209.98,2.47,0.012,209.59,"1,354.60",https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,Au100g,208.02,209.65,208.02,209.60,1.93,0.009,209.38,47,https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,AuT+D,209.20,209.85,208.62,209.84,2.34,0.011,209.39,"5,984",https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,Au(T+N1),209.40,209.40,209.40,209.40,2.04,0.01,209.40,126,https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,Au(T+N2),209.40,209.50,209.40,209.46,2.20,0.011,209.46,286,https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,Pt9995,250.00,251.50,250.00,251.50,8.34,0.034,250.88,168,https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,Ag999,"2,880.00","2,880.00","2,880.00","2,880.00",-109.00,-0.04,"2,880.00",450,https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-03-02,Ag(T+D),"2,962.00","2,964.00","2,931.00","2,957.00",37.00,0.013,"2,952.00","10,890",https://www.sge.com.cn/sjzx/mrhqsj/509807
2009-02-27,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-02-27,Au9995,206.00,207.80,205.50,207.67,-2.65,-0.013,207.19,"1,872",https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-02-27,Au9999,206.65,208.18,205.67,207.51,-2.38,-0.011,207.33,"1,307.80",https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-02-27,Au100g,206.57,208.00,204.45,207.67,-1.34,-0.006,207.00,93.8,https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-02-27,AuT+D,206.50,207.90,205.80,207.50,-1.89,-0.009,207.02,"15,804",https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-02-27,Au(T+N1),207.32,207.47,207.28,207.36,-5.63,-0.026,207.38,422,https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-02-27,Au(T+N2),207.00,207.30,207.00,207.26,-1.69,-0.008,207.26,920,https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-02-27,Pt9995,242.50,243.50,241.00,243.16,0.13,0.0005,242.09,196,https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-02-27,Ag(T+D),"2,960.00","2,989.00","2,910.00","2,920.00",-94.00,-0.031,"2,939.00","45,756",https://www.sge.com.cn/sjzx/mrhqsj/509806
2009-03-24,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-24,Au9995,209.00,209.00,205.60,205.72,-4.36,-0.021,207.08,"3,864",https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-24,Au9999,208.01,209.99,206.41,206.49,-3.83,-0.018,207.29,"1,457.80",https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-24,Au100g,208.03,209.80,206.80,206.83,-3.13,-0.015,207.80,42.2,https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-24,AuT+D,208.20,209.77,206.00,206.05,-4.13,-0.02,207.83,"11,348",https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-24,Au(T+N1),218.00,218.00,207.18,209.85,-0.25,-0.001,208.49,914,https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-24,Au(T+N2),206.00,206.00,206.00,206.00,-3.00,-0.014,206.00,800,https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-24,Pt9995,262.00,262.50,258.00,261.00,5.00,0.0195,260.22,228,https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-24,Ag(T+D),"3,048.00","3,099.00","3,005.00","3,012.00",-97.00,-0.031,"3,051.00","28,050",https://www.sge.com.cn/sjzx/mrhqsj/509823
2009-03-23,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-23,Au9995,208.60,210.10,208.55,210.08,0.34,0.0016,209.38,"4,608",https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-23,Au9999,210.00,210.34,208.54,210.32,0.32,0.0015,209.67,"1,713.80",https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-23,Au100g,209.96,210.45,208.63,209.96,0.00,0,209.49,34.8,https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-23,AuT+D,209.03,210.20,208.40,210.18,0.19,0.0009,209.46,"6,232",https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-23,Au(T+N1),210.10,210.10,210.10,210.10,0.23,0.0011,210.10,20,https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-23,Au(T+N2),209.00,209.00,209.00,209.00,0.00,0,209.00,800,https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-23,Pt9995,254.50,256.00,254.50,256.00,-3.43,-0.0132,254.96,212,https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-23,Ag(T+D),"3,006.00","3,119.00","3,005.00","3,109.00",97.00,0.0322,"3,058.00","17,116",https://www.sge.com.cn/sjzx/mrhqsj/509822
2009-03-20,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-20,Au9995,208.00,210.25,208.00,209.74,5.00,0.0244,209.53,"5,258",https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-20,Au9999,208.00,210.50,207.01,210.00,5.15,0.0251,209.63,"1,844.40",https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-20,Au100g,207.97,210.42,205.00,209.96,5.17,0.0252,209.04,120.6,https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-20,AuT+D,208.00,210.60,207.50,209.99,5.34,0.0261,209.3,"24,488",https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-20,Au(T+N1),210.00,210.00,209.70,209.87,5.94,0.0291,209.9,44,https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-20,Au(T+N2),209.00,209.00,209.00,209.00,5.00,0.0245,209,"1,600",https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-20,Pt9995,252.00,260.00,252.00,259.43,13.93,0.0567,258.16,84,https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-20,Ag(T+D),"2,951.00","3,012.00","2,940.00","3,012.00",133.00,0.0462,2984,"48,404",https://www.sge.com.cn/sjzx/mrhqsj/509821
2009-03-19,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-19,Au9995,190.90,205.15,190.90,204.74,4.36,0.0218,204.23,"3,274",https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-19,Au9999,200.00,205.10,195.30,204.85,4.45,0.0222,202.14,"1,553.40",https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-19,Au100g,201.48,205.00,195.68,204.79,4.08,0.0203,201.25,103.4,https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-19,AuT+D,199.35,205.25,194.58,204.65,4.39,0.0219,199.92,"24,736",https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-19,Au(T+N1),196.50,204.00,196.50,203.93,-0.91,-0.004,203.93,406,https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-19,Au(T+N2),204.00,204.00,204.00,204.00,4.00,0.02,204.00,"1,600",https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-19,Pt9995,240.00,245.50,240.00,245.50,1.50,0.0061,243.87,352,https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-19,Ag(T+D),"2,820.00","2,890.00","2,730.00","2,879.00",53.00,0.0188,"2,815.00","48,564",https://www.sge.com.cn/sjzx/mrhqsj/509820
2009-03-18,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509819
2009-03-18,Au9995,201.30,201.35,200.00,200.38,-1.98,-0.0098,200.63,"2,414",https://www.sge.com.cn/sjzx/mrhqsj/509819
